Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
54,third,neet,O,197,98,senior high,26,no
99,male,salesman,B,165,65,primary,83,no
3,male,chef,AB,145,36,doctor,3800,no
90,female,singer,B,180,81,doctor,5500,no
48,female,engineer,O,198,98,primary,7100,no
64,male,singer,AB,152,49,university,5600,no
27,third,salesman,B,167,65,master,250,no
29,male,engineer,O,176,47,master,42,yes
46,male,scientest,B,181,79,senior high,74,no
96,male,teacher,AB,143,74,university,930,no
62,male,engineer,A,193,81,senior high,7800,no
81,female,engineer,A,179,70,junior high,6300,no
64,female,singer,A,177,89,university,92,no
39,third,singer,B,168,91,senior high,3,no
37,third,programmer,A,177,95,university,840,no
37,female,neet,A,173,88,senior high,4,no
65,third,student,O,158,96,senior high,550,no
17,third,salesman,AB,157,84,primary,490,no
95,female,teacher,A,199,64,junior high,96,no
96,female,chef,AB,178,65,doctor,51,no
35,third,scientest,O,191,99,master,48,yes
14,female,chef,A,175,73,university,10,no
69,female,salesman,A,195,51,senior high,1000,no
75,third,teacher,A,189,96,junior high,5600,no
78,female,singer,A,184,78,doctor,360,no
44,female,programmer,A,189,41,primary,7800,no
69,male,scientest,B,143,43,master,33,no
70,female,singer,A,199,81,senior high,680,no
73,female,singer,B,190,70,junior high,91,no
8,third,teacher,B,150,40,university,81,no
41,male,programmer,O,189,74,primary,56,no
93,female,neet,A,181,91,master,2,no
0,female,salesman,AB,146,74,doctor,2400,no
96,third,programmer,B,195,73,junior high,69,no
61,male,teacher,A,174,77,primary,64,no
2,female,teacher,A,167,98,senior high,540,no
9,third,programmer,B,147,62,doctor,6000,no
94,male,salesman,AB,196,99,master,1500,no
32,male,neet,B,185,54,primary,36,no
88,third,salesman,AB,153,97,doctor,86,no
90,third,neet,AB,150,72,senior high,470,no
92,female,programmer,AB,194,79,university,52,no
49,third,teacher,A,164,96,university,8200,no
30,male,scientest,A,172,44,doctor,8700,yes
88,third,chef,AB,150,66,junior high,260,no
13,male,singer,B,142,61,master,62,no
17,male,neet,A,196,62,junior high,2,no
40,third,salesman,AB,192,35,doctor,7000,no
65,third,salesman,A,173,56,primary,400,no
42,third,teacher,AB,171,45,doctor,830,no
11,female,singer,AB,175,54,doctor,4400,no
59,female,salesman,O,149,38,junior high,100,no
1,female,neet,B,191,58,doctor,6300,no
54,female,scientest,O,179,86,doctor,6,no
26,third,student,A,167,79,senior high,3200,no
28,female,engineer,AB,194,70,university,78,no
97,female,engineer,AB,166,91,master,630,no
28,male,student,AB,141,66,junior high,650,no
72,male,neet,A,170,75,junior high,56,no
25,female,programmer,O,173,50,master,3700,yes
78,male,engineer,O,165,44,senior high,270,no
74,third,teacher,B,179,61,university,7300,no
33,third,engineer,AB,140,48,primary,31,no
96,female,engineer,O,159,38,doctor,700,no
91,female,teacher,AB,185,91,junior high,14,no
40,male,student,AB,197,67,senior high,1300,no
15,third,chef,B,175,42,doctor,5100,no
86,female,teacher,AB,187,72,university,860,no
82,third,singer,O,146,97,master,26,no
74,female,engineer,A,186,46,university,680,no
25,third,salesman,B,158,65,doctor,1100,no
34,male,student,O,140,37,doctor,38,yes
2,male,scientest,O,155,62,doctor,66,no
90,female,neet,AB,166,66,senior high,600,no
60,third,salesman,B,144,64,doctor,100,no
1,male,salesman,A,170,69,university,52,no
34,male,neet,O,158,38,doctor,260,yes
97,female,scientest,A,189,79,primary,67,no
64,third,programmer,AB,144,96,university,79,no
43,female,chef,O,162,83,primary,240,yes
43,third,scientest,AB,160,68,university,3000,no
33,female,teacher,AB,175,84,doctor,90,no
90,third,teacher,O,161,57,doctor,450,no
72,female,teacher,AB,151,89,university,990,no
75,female,student,A,176,44,university,500,no
93,female,engineer,A,147,38,doctor,5700,no
42,third,salesman,AB,162,47,university,830,no
25,third,neet,O,182,85,university,7800,yes
72,third,engineer,AB,174,85,senior high,990,no
14,third,neet,B,147,79,university,54,no
99,female,programmer,B,152,66,senior high,5900,no
32,third,programmer,A,181,94,primary,17,no
96,female,singer,B,141,51,junior high,4800,no
85,female,neet,A,146,74,doctor,7400,no
63,female,chef,A,194,45,university,11,no
23,male,student,O,188,88,doctor,39,yes
1,third,singer,B,174,53,university,3500,no
48,third,programmer,A,195,92,junior high,5200,no
75,female,singer,O,195,62,junior high,37,no
88,female,engineer,A,145,53,senior high,990,no
34,male,singer,O,146,58,master,5900,yes
25,third,teacher,B,186,77,primary,1900,no
6,female,singer,AB,182,97,senior high,800,no
91,third,scientest,O,196,53,master,27,no
47,third,student,A,149,79,junior high,41,no
83,female,salesman,A,194,51,master,80,no
6,female,scientest,O,182,85,senior high,600,no
1,male,scientest,AB,168,56,senior high,85,no
40,female,engineer,O,184,61,university,7300,yes
82,third,engineer,AB,143,57,junior high,70,no
57,third,singer,O,170,86,junior high,7000,no
44,male,chef,AB,178,37,doctor,71,yes
44,female,engineer,A,154,88,master,77,yes
49,male,engineer,B,195,67,senior high,840,no
60,female,teacher,AB,159,60,senior high,50,no
90,female,programmer,O,174,91,senior high,630,no
44,third,salesman,O,145,70,master,46,no
59,female,student,A,146,73,doctor,24,no
87,male,neet,A,196,71,primary,1900,no
97,third,salesman,A,154,64,master,5300,no
22,third,scientest,A,158,95,senior high,600,no
34,male,scientest,B,191,89,senior high,21,no
58,third,student,AB,155,77,university,74,no
77,male,student,AB,194,66,junior high,5300,no
0,male,teacher,AB,147,68,university,55,no
9,male,singer,AB,153,37,doctor,5600,yes
81,third,scientest,O,189,84,university,2900,no
30,male,engineer,AB,150,65,doctor,57,yes
8,third,chef,A,198,46,doctor,2600,no
2,female,student,AB,142,82,master,30,no
72,male,singer,A,161,58,university,170,no
86,male,chef,B,140,91,junior high,7100,no
36,male,neet,A,157,44,master,65,no
62,female,teacher,B,155,58,doctor,5,no
14,male,chef,B,171,38,junior high,370,no
8,third,student,A,155,63,junior high,8700,no
5,third,programmer,O,143,41,junior high,60,no
40,male,programmer,O,159,62,university,12,yes
38,third,chef,O,155,66,university,69,yes
42,female,student,A,141,89,master,440,no
90,third,scientest,B,175,77,doctor,450,no
76,third,programmer,AB,177,40,master,700,no
21,female,scientest,O,150,53,university,580,yes
35,male,engineer,O,189,37,primary,23,yes
5,female,salesman,AB,146,69,university,680,no
82,male,programmer,A,141,77,primary,530,no
17,female,programmer,AB,187,45,junior high,8300,yes
71,third,singer,B,149,67,senior high,9200,no
96,female,teacher,A,180,37,senior high,9,no
31,male,teacher,B,141,62,university,96,no
93,third,singer,A,165,93,primary,28,no
8,third,programmer,AB,169,39,junior high,170,no
91,third,chef,O,191,90,master,83,no
64,female,neet,A,162,85,junior high,610,no
85,male,singer,A,166,45,university,28,no
99,third,salesman,A,167,42,master,59,no
88,third,neet,A,154,84,junior high,55,no
11,third,engineer,O,156,93,junior high,6100,no
94,male,neet,AB,162,73,master,66,no
2,third,teacher,A,194,37,doctor,2900,no
54,male,teacher,B,161,88,master,6300,no
52,third,programmer,AB,195,37,university,3700,no
96,male,chef,AB,163,82,doctor,90,no
30,male,teacher,AB,162,96,master,52,no
32,female,chef,AB,144,52,primary,540,yes
69,female,salesman,A,148,93,primary,68,no
43,male,salesman,AB,178,92,university,46,no
25,female,chef,A,186,99,senior high,42,yes
58,male,chef,B,142,50,doctor,250,no
4,female,student,B,185,92,doctor,100,no
36,male,chef,AB,172,84,doctor,8600,yes
82,third,salesman,B,148,50,senior high,290,no
45,third,teacher,O,163,81,master,1800,no
85,third,scientest,O,183,64,doctor,7700,no
21,female,programmer,B,182,71,master,270,no
36,female,teacher,O,190,83,primary,10000,yes
52,male,singer,O,174,91,doctor,8,no
82,male,singer,A,180,76,junior high,62,no
52,female,student,A,149,60,doctor,5500,no
50,female,neet,B,146,36,doctor,10,no
61,male,teacher,O,164,89,master,5000,no
31,female,chef,O,155,38,primary,18,yes
22,male,singer,AB,158,69,junior high,34,no
28,third,student,AB,162,91,primary,1300,no
16,male,scientest,A,155,83,primary,43,no
76,female,programmer,AB,171,35,doctor,60,no
60,female,chef,B,140,48,senior high,8200,no
61,male,programmer,B,163,78,junior high,5,no
51,third,singer,B,149,50,master,550,no
17,female,salesman,B,169,82,junior high,3000,no
60,male,singer,O,172,93,junior high,130,no
12,third,engineer,AB,168,49,primary,81,no
55,third,engineer,A,161,54,senior high,1100,no
62,male,teacher,AB,141,49,doctor,540,no
49,male,engineer,A,147,97,university,99,no
41,third,scientest,B,142,86,primary,500,no
61,third,chef,B,190,53,doctor,79,no
97,third,engineer,B,188,93,university,8100,no
99,third,singer,AB,169,35,primary,11,no
17,third,student,B,144,64,doctor,1300,no
33,third,salesman,B,167,83,senior high,7400,no
36,third,engineer,AB,169,96,primary,4000,no
79,male,engineer,O,194,95,master,2800,no
17,male,teacher,B,153,81,senior high,360,no
28,third,singer,O,182,68,senior high,5600,yes
84,third,teacher,A,165,72,master,44,no
11,male,singer,AB,183,82,master,170,no
69,female,salesman,AB,185,43,junior high,10,no
17,male,student,B,171,94,master,1800,no
74,female,student,B,197,63,senior high,40,no
15,male,chef,O,170,71,doctor,740,no
57,third,singer,A,184,85,university,5,no
20,female,student,O,168,67,junior high,6500,yes
70,male,salesman,A,144,77,primary,70,no
7,female,singer,A,179,52,senior high,400,no
21,female,teacher,AB,181,68,university,77,no
3,male,scientest,A,191,99,junior high,86,no
96,third,scientest,AB,147,44,primary,50,no
33,third,engineer,O,177,35,senior high,640,yes
74,male,engineer,AB,169,82,master,250,no
89,female,salesman,A,158,92,master,100,no
62,third,salesman,B,161,40,junior high,600,no
55,female,chef,O,155,93,senior high,56,no
61,female,engineer,A,155,98,senior high,9700,no
15,female,engineer,AB,151,54,senior high,140,no
18,third,salesman,B,184,52,senior high,64,no
28,third,engineer,O,193,45,university,20,yes
26,third,student,O,159,61,junior high,830,yes
46,female,engineer,O,175,51,university,4100,no
43,female,singer,O,195,50,university,6,no
91,female,teacher,B,157,38,senior high,6200,no
49,male,singer,AB,169,39,master,48,no
23,third,salesman,B,167,48,primary,80,no
6,third,teacher,A,168,90,senior high,4300,no
71,female,engineer,AB,164,70,master,3600,no
83,third,engineer,AB,154,58,doctor,4000,no
48,third,teacher,O,170,84,university,900,no
26,female,neet,B,187,57,senior high,7800,no
90,female,salesman,A,145,57,junior high,6600,no
7,female,engineer,O,191,95,primary,6600,no
45,third,chef,A,171,71,master,380,yes
97,third,programmer,B,170,65,senior high,610,no
58,male,singer,O,144,51,senior high,560,no
50,third,engineer,O,172,65,junior high,3900,no
54,female,chef,O,172,96,master,58,no
77,third,teacher,B,144,80,junior high,9300,no
19,male,student,B,151,75,master,7800,no
35,male,student,B,144,88,university,5,no
22,female,chef,O,148,59,doctor,68,yes
82,female,teacher,O,167,37,master,33,no
44,third,engineer,AB,190,96,senior high,3200,no
99,male,neet,AB,158,41,primary,7400,no
83,third,student,O,158,42,senior high,270,no
28,third,student,AB,198,93,master,4500,no
41,female,teacher,O,188,73,doctor,1000,no
68,third,student,A,193,93,primary,51,no
25,third,student,B,147,80,senior high,43,no
17,female,engineer,O,197,85,senior high,46,yes
58,female,singer,O,165,40,university,63,no
79,third,programmer,A,152,74,master,520,no
62,female,scientest,O,148,64,doctor,90,no
42,female,neet,B,186,90,senior high,45,no
40,female,student,A,178,75,university,78,no
16,male,student,A,185,84,primary,620,no
72,male,neet,O,190,43,senior high,420,no
39,third,neet,AB,172,74,university,560,no
15,male,scientest,O,175,46,master,9000,no
98,male,chef,A,162,40,doctor,210,no
76,third,engineer,O,167,51,doctor,610,no
8,third,chef,B,149,54,doctor,290,no
92,female,salesman,B,142,98,doctor,780,no
76,male,salesman,AB,151,89,doctor,470,no
96,male,programmer,O,150,57,senior high,6000,no
9,male,salesman,B,187,67,doctor,22,no
98,third,teacher,O,165,64,junior high,40,no
33,male,scientest,AB,159,38,doctor,8700,yes
42,female,programmer,AB,180,35,university,20,no
69,third,singer,A,184,44,university,760,no
22,male,programmer,A,158,71,university,9100,no
73,female,student,AB,157,67,master,500,no
32,male,chef,A,144,75,senior high,2,yes
33,third,engineer,A,157,85,primary,4300,no
82,third,neet,O,147,49,senior high,170,no
90,third,student,O,179,66,senior high,390,no
72,male,engineer,O,167,35,senior high,270,no
8,third,salesman,AB,153,81,junior high,88,no
65,female,chef,B,154,62,university,45,no
98,female,neet,AB,158,54,junior high,330,no
36,female,scientest,A,144,53,university,14,no
24,third,chef,B,142,43,doctor,930,yes
77,female,student,O,188,42,senior high,49,no
79,female,singer,B,167,42,university,640,no
42,male,scientest,AB,168,74,primary,310,no
83,male,singer,A,144,36,university,91,no
11,female,engineer,B,183,40,senior high,110,yes
21,male,singer,O,153,76,doctor,400,yes
19,male,neet,A,167,85,primary,550,no
69,third,engineer,B,186,40,master,1300,no
69,third,programmer,B,148,86,doctor,79,no
36,female,student,B,195,48,master,46,no
17,third,scientest,AB,181,99,university,660,no
50,male,student,O,149,81,junior high,7200,no
5,male,engineer,O,196,72,primary,1,no
77,third,student,A,186,38,university,190,no
20,female,neet,O,175,67,primary,8300,yes
18,female,chef,AB,150,72,doctor,540,yes
83,female,neet,B,188,46,university,9200,no
30,male,scientest,B,182,49,primary,500,no
63,female,teacher,AB,180,81,master,720,no
56,third,salesman,O,147,72,doctor,1300,no
20,third,student,A,188,38,senior high,410,no
10,male,chef,O,171,87,primary,83,no
97,male,chef,AB,191,63,primary,9900,no
13,male,student,AB,150,53,senior high,64,no
50,male,student,AB,178,95,senior high,480,no
87,male,programmer,AB,173,56,doctor,65,no
52,male,programmer,B,171,56,junior high,550,no
79,female,engineer,AB,177,80,junior high,5100,no
90,female,singer,B,173,58,master,37,no
41,female,scientest,AB,160,48,primary,750,no
59,male,singer,AB,183,67,doctor,3500,no
24,male,student,AB,155,93,university,84,no
87,third,engineer,A,193,65,doctor,3600,no
92,third,teacher,AB,181,57,master,530,no
25,third,student,A,165,45,university,130,no
7,third,student,B,160,84,senior high,3600,no
42,male,engineer,AB,190,66,master,360,yes
11,female,salesman,B,164,39,primary,100,yes
15,male,programmer,A,143,93,master,760,no
74,third,teacher,A,194,53,junior high,860,no
89,female,teacher,B,173,88,senior high,9100,no
90,third,teacher,AB,184,68,master,54,no
98,third,engineer,AB,151,99,master,800,no
8,female,student,O,196,35,junior high,850,no
54,female,scientest,A,175,89,university,39,no
71,third,engineer,B,140,42,university,170,no
35,third,singer,B,176,64,doctor,93,no
61,female,salesman,A,169,53,senior high,70,no
74,male,chef,A,159,39,doctor,300,no
24,third,chef,AB,146,73,senior high,82,yes
80,male,programmer,AB,195,46,primary,860,no
46,male,chef,AB,146,59,master,260,yes
6,female,student,O,187,81,master,30,no
70,male,salesman,O,179,44,doctor,5600,no
34,female,engineer,A,187,42,primary,4,no
75,female,teacher,B,149,52,university,9100,no
2,third,scientest,B,158,36,junior high,6000,no
63,male,teacher,B,144,77,senior high,500,no
32,female,singer,O,175,85,senior high,74,yes
38,female,singer,B,184,98,university,300,no
22,male,scientest,AB,149,46,university,31,no
90,male,singer,AB,145,37,primary,830,no
50,male,programmer,B,190,67,senior high,24,no
35,female,neet,AB,150,36,junior high,580,no
97,female,salesman,AB,161,60,senior high,740,no
58,female,neet,B,177,60,junior high,4600,no
77,male,salesman,AB,190,65,doctor,1200,no
12,third,chef,O,172,77,university,6600,no
66,female,student,O,155,98,doctor,32,no
85,female,scientest,AB,161,96,senior high,10000,no
58,third,neet,AB,197,56,junior high,90,no
65,male,chef,A,192,98,primary,66,no
48,third,engineer,A,154,49,junior high,70,no
64,male,neet,A,153,77,senior high,7500,no
91,female,engineer,B,159,86,doctor,2,no
10,female,student,O,152,59,doctor,3900,no
71,male,neet,B,180,39,master,31,no
93,male,student,A,183,42,senior high,330,no
51,female,chef,A,159,46,doctor,600,no
79,male,salesman,O,153,89,master,150,no
1,third,programmer,B,149,68,junior high,830,no
43,male,student,B,174,96,junior high,900,no
14,female,salesman,B,140,59,senior high,5300,no
49,female,singer,AB,165,36,primary,9,no
63,third,singer,A,170,36,junior high,250,no
72,female,singer,AB,153,96,junior high,22,no
48,male,singer,AB,194,45,master,7700,no
28,male,salesman,AB,166,75,senior high,19,no
44,third,teacher,A,152,56,doctor,550,no
12,male,neet,A,150,37,doctor,740,yes
59,female,neet,O,147,86,senior high,6,no
36,third,engineer,B,148,77,master,280,yes
15,female,programmer,O,191,54,doctor,60,no
94,male,programmer,AB,180,43,senior high,720,no
13,female,chef,AB,190,78,senior high,58,no
50,female,programmer,AB,154,81,university,250,no
96,third,student,AB,180,39,primary,220,no
6,female,chef,O,165,88,university,16,no
30,male,programmer,AB,182,87,senior high,1100,no
34,female,neet,B,169,62,doctor,6,no
23,male,engineer,AB,149,85,senior high,4400,no
21,male,engineer,O,195,54,primary,96,yes
37,male,programmer,B,149,76,primary,94,no
91,female,salesman,B,195,80,junior high,18,no
78,male,singer,B,155,91,master,290,no
6,third,salesman,O,175,45,master,870,no
90,male,student,AB,176,58,master,3,no
33,female,singer,A,176,83,junior high,690,no
32,female,singer,O,180,78,junior high,9200,yes
69,third,engineer,B,166,74,junior high,150,no
