Age,Gender,Occupations,Blood group,Weight,Education,Choosed
77,female,scientest,A,46,primary,no
52,male,scientest,A,49,doctor,no
14,female,student,A,99,senior high,no
81,female,salesman,AB,88,senior high,no
50,female,teacher,B,52,primary,no
51,third,singer,O,43,university,no
75,female,engineer,O,74,university,no
84,male,teacher,AB,87,master,no
50,female,programmer,AB,53,doctor,yes
91,female,student,B,71,master,no
77,male,engineer,B,59,senior high,no
79,third,engineer,AB,85,primary,no
31,third,singer,O,72,primary,yes
71,female,singer,AB,96,senior high,no
5,third,salesman,O,91,doctor,no
62,male,engineer,O,59,junior high,no
20,female,singer,AB,86,senior high,no
19,female,chef,O,78,university,yes
7,female,singer,AB,77,university,no
3,third,singer,B,69,doctor,no
95,male,teacher,O,59,master,no
72,female,chef,A,75,doctor,no
74,third,chef,A,88,junior high,no
52,third,scientest,AB,71,junior high,no
66,third,scientest,O,84,master,no
89,third,singer,AB,97,senior high,no
93,female,salesman,A,37,master,no
40,third,programmer,B,43,master,yes
64,male,salesman,A,38,university,no
46,female,singer,AB,90,master,no
22,male,salesman,B,48,junior high,no
99,male,teacher,A,95,university,no
87,male,singer,A,53,primary,no
69,third,salesman,A,68,junior high,no
47,male,scientest,B,52,university,no
47,female,teacher,AB,95,primary,no
95,third,engineer,AB,53,master,no
5,female,student,A,95,university,no
68,female,chef,A,77,primary,no
52,female,scientest,AB,43,senior high,no
48,female,engineer,A,95,junior high,no
16,female,teacher,B,82,primary,no
58,female,scientest,O,75,senior high,no
19,third,programmer,A,80,primary,no
14,male,student,O,95,senior high,no
83,female,salesman,A,87,doctor,no
46,male,salesman,A,86,senior high,no
19,male,neet,O,45,doctor,yes
80,third,engineer,B,62,senior high,no
79,male,singer,A,51,master,no
27,male,neet,O,42,senior high,yes
61,male,student,O,93,master,no
82,third,neet,B,49,university,no
40,female,chef,B,40,senior high,yes
29,third,salesman,A,85,university,no
40,female,salesman,B,61,primary,no
20,third,programmer,B,51,primary,no
97,male,teacher,AB,87,university,no
5,third,chef,O,55,senior high,no
28,third,programmer,A,90,master,yes
22,third,programmer,B,92,master,yes
35,male,salesman,AB,85,doctor,no
10,third,programmer,AB,49,primary,no
95,third,singer,B,81,senior high,no
52,third,singer,AB,38,university,no
64,female,programmer,O,72,master,no
68,male,programmer,AB,95,primary,no
4,third,neet,O,52,junior high,no
83,female,student,AB,54,senior high,no
56,female,engineer,AB,73,junior high,no
1,male,chef,B,78,primary,no
82,female,engineer,AB,61,university,no
97,third,singer,O,98,master,no
74,third,scientest,B,40,university,no
34,third,teacher,A,79,doctor,no
16,third,chef,O,75,doctor,yes
86,male,student,AB,54,university,no
76,female,salesman,O,41,doctor,no
28,third,salesman,B,99,senior high,no
72,female,singer,O,75,senior high,no
33,third,programmer,O,57,master,yes
33,third,engineer,O,99,junior high,yes
65,third,student,O,75,primary,no
34,third,programmer,A,62,primary,no
54,female,salesman,B,56,master,no
85,male,salesman,AB,94,university,no
96,third,scientest,O,67,junior high,no
1,female,neet,B,64,senior high,no
9,third,chef,A,35,junior high,no
30,third,teacher,O,96,senior high,yes
86,third,neet,AB,55,senior high,no
97,female,teacher,A,55,university,no
16,male,chef,AB,45,senior high,no
30,male,teacher,B,59,junior high,no
85,third,chef,A,98,primary,no
57,female,scientest,O,78,senior high,no
1,third,student,AB,36,senior high,no
46,third,salesman,O,41,master,no
27,female,teacher,A,98,primary,no
98,male,chef,A,96,primary,no
5,male,scientest,O,75,primary,no
23,female,engineer,B,50,master,yes
18,female,singer,O,70,master,yes
93,female,engineer,A,70,master,no
10,third,singer,A,48,university,no
5,male,salesman,O,82,doctor,no
39,third,neet,A,89,university,no
39,male,singer,B,43,junior high,no
48,female,engineer,A,75,university,no
50,male,singer,O,92,master,no
55,third,programmer,B,66,university,no
86,third,singer,B,83,primary,no
65,male,singer,O,70,doctor,no
81,third,neet,O,87,junior high,no
6,male,scientest,A,57,senior high,no
59,female,engineer,AB,91,primary,no
50,male,engineer,AB,62,master,yes
90,male,singer,A,46,university,no
57,female,scientest,B,65,doctor,no
53,female,teacher,AB,87,university,no
46,male,teacher,B,82,senior high,no
65,female,teacher,O,68,doctor,no
73,third,chef,A,84,junior high,no
67,male,neet,B,48,primary,no
91,female,neet,O,64,university,no
56,third,student,A,68,master,no
50,third,student,O,76,junior high,no
36,female,teacher,O,63,master,yes
34,third,teacher,O,76,master,yes
92,third,singer,O,42,master,no
37,female,student,O,73,master,yes
95,third,programmer,AB,41,primary,no
67,male,chef,O,73,doctor,no
20,third,scientest,AB,58,senior high,no
2,male,chef,AB,46,senior high,no
97,third,scientest,O,59,senior high,no
55,female,teacher,AB,72,university,no
77,male,chef,O,52,junior high,no
63,male,programmer,B,59,university,no
11,male,salesman,A,85,master,no
63,female,singer,O,45,junior high,no
79,third,teacher,B,96,senior high,no
56,female,programmer,O,56,primary,no
25,third,neet,O,56,primary,yes
30,female,teacher,AB,88,senior high,no
54,female,salesman,B,35,university,no
87,male,student,B,99,senior high,no
44,male,student,O,68,doctor,no
11,female,programmer,O,79,doctor,no
78,male,chef,O,60,university,no
84,male,chef,O,82,university,no
19,male,singer,B,67,primary,no
48,male,chef,A,57,university,yes
74,female,salesman,AB,46,senior high,no
93,third,scientest,AB,70,primary,no
27,third,singer,B,50,primary,no
54,female,programmer,B,39,senior high,no
44,female,student,AB,49,primary,no
76,female,chef,B,57,university,no
58,third,scientest,O,97,senior high,no
75,third,salesman,O,94,doctor,no
40,third,programmer,O,66,junior high,yes
33,male,teacher,B,73,junior high,no
90,male,neet,AB,52,master,no
85,third,student,O,96,primary,no
52,male,neet,AB,43,university,no
73,third,chef,B,66,senior high,no
78,third,chef,A,66,junior high,no
78,third,programmer,AB,82,junior high,no
56,male,programmer,B,98,university,no
69,male,scientest,A,47,university,no
91,female,student,A,50,university,no
65,male,student,B,41,doctor,no
94,male,programmer,B,61,master,no
64,female,student,B,59,university,no
73,male,chef,B,58,master,no
90,male,engineer,AB,49,master,no
21,female,salesman,A,80,junior high,no
73,third,chef,AB,63,junior high,no
64,female,engineer,A,78,primary,no
45,female,salesman,AB,84,doctor,no
37,third,programmer,B,91,master,yes
35,female,engineer,O,90,primary,yes
19,third,scientest,AB,76,doctor,no
7,female,student,B,90,doctor,no
66,female,teacher,AB,45,primary,no
77,male,engineer,AB,49,university,no
55,male,engineer,O,56,doctor,no
91,third,student,AB,53,senior high,no
66,male,engineer,AB,73,senior high,no
1,female,salesman,O,36,senior high,no
22,male,scientest,AB,59,senior high,no
57,male,singer,O,94,senior high,no
97,third,singer,AB,84,master,no
8,female,chef,B,71,senior high,no
44,female,chef,AB,39,primary,yes
67,female,neet,B,79,senior high,no
16,female,student,A,77,master,no
73,female,engineer,O,76,master,no
42,female,neet,A,64,master,no
42,female,engineer,B,51,doctor,yes
45,third,chef,AB,67,university,yes
22,male,programmer,B,35,junior high,no
92,male,singer,A,70,university,no
91,male,student,AB,54,junior high,no
7,male,scientest,AB,52,university,no
31,female,neet,AB,80,junior high,no
76,male,chef,B,39,master,no
83,third,neet,B,78,master,no
78,female,singer,O,36,primary,no
66,third,student,B,89,university,no
39,male,student,O,42,doctor,yes
71,third,teacher,A,93,primary,no
75,third,salesman,B,72,senior high,no
3,female,chef,AB,92,doctor,no
36,third,student,AB,81,junior high,no
70,third,teacher,A,73,doctor,no
28,male,singer,A,58,senior high,no
44,male,scientest,B,97,primary,no
22,male,scientest,AB,68,university,no
8,third,engineer,AB,48,primary,no
91,third,teacher,O,38,university,no
13,male,teacher,A,53,master,no
0,male,programmer,A,82,senior high,no
85,male,engineer,AB,85,doctor,no
50,male,salesman,AB,63,junior high,no
42,female,teacher,AB,37,master,no
51,male,neet,O,37,university,no
98,female,neet,A,71,senior high,no
84,female,teacher,AB,38,master,no
97,male,student,A,76,junior high,no
82,third,student,B,96,doctor,no
95,female,chef,O,51,primary,no
32,third,scientest,B,92,primary,no
92,female,neet,B,37,university,no
5,third,student,B,59,doctor,no
36,third,chef,B,84,primary,yes
90,female,scientest,AB,81,doctor,no
69,third,engineer,B,65,senior high,no
53,male,programmer,A,97,primary,no
62,male,salesman,AB,40,doctor,no
24,female,teacher,O,42,senior high,yes
25,third,student,O,62,master,yes
57,male,neet,AB,72,university,no
67,female,neet,AB,62,master,no
3,female,singer,A,73,senior high,no
67,third,programmer,O,54,university,no
76,female,student,O,97,doctor,no
12,female,teacher,AB,45,primary,yes
93,third,salesman,B,69,primary,no
59,male,teacher,A,92,university,no
46,third,teacher,A,52,primary,no
48,male,chef,B,80,senior high,yes
37,third,teacher,A,85,junior high,no
5,third,teacher,AB,47,senior high,no
41,female,teacher,A,70,primary,no
26,third,scientest,O,74,junior high,yes
55,male,chef,O,47,junior high,no
91,male,chef,A,96,master,no
39,third,scientest,O,57,doctor,yes
9,male,teacher,B,84,master,no
96,female,student,B,96,university,no
37,male,programmer,A,77,junior high,no
92,female,singer,O,91,junior high,no
89,third,chef,O,50,senior high,no
52,third,teacher,A,44,junior high,no
85,female,teacher,O,76,primary,no
8,female,chef,B,68,junior high,no
45,male,neet,A,98,university,no
75,female,chef,A,99,university,no
97,male,scientest,O,81,university,no
27,third,salesman,AB,79,doctor,no
54,female,neet,O,77,master,no
53,male,scientest,B,93,doctor,no
32,male,student,AB,86,primary,no
50,male,neet,O,91,primary,no
10,female,salesman,O,90,primary,no
71,male,teacher,A,63,doctor,no
60,male,scientest,B,89,master,no
22,male,student,O,68,university,yes
83,third,scientest,O,79,junior high,no
82,third,student,B,44,university,no
82,third,salesman,A,76,master,no
94,male,neet,A,87,senior high,no
2,male,neet,O,61,master,no
20,third,scientest,AB,98,university,no
94,male,engineer,A,99,junior high,no
13,third,neet,B,99,university,no
94,third,scientest,A,55,university,no
32,male,engineer,A,67,primary,no
92,female,scientest,O,94,university,no
57,male,neet,B,98,senior high,no
97,male,student,O,87,university,no
20,male,engineer,O,56,primary,yes
32,female,neet,AB,71,university,no
16,male,student,B,79,master,no
77,male,singer,O,78,doctor,no
65,female,programmer,A,92,master,no
99,female,chef,O,60,doctor,no
60,female,salesman,A,90,junior high,no
73,male,engineer,A,46,senior high,no
2,female,salesman,A,49,senior high,no
8,male,engineer,B,67,master,no
40,third,teacher,O,62,senior high,yes
9,third,chef,O,47,master,no
38,male,programmer,A,42,master,yes
48,male,neet,B,89,master,no
93,third,salesman,AB,36,doctor,no
70,female,teacher,A,36,primary,no
93,female,scientest,AB,45,doctor,no
90,male,singer,B,60,university,no
12,female,scientest,O,85,senior high,no
21,male,programmer,O,72,junior high,yes
22,male,salesman,O,78,master,yes
31,third,engineer,A,55,senior high,no
34,male,salesman,B,63,university,no
14,male,student,B,39,senior high,no
92,third,teacher,O,98,senior high,no
30,third,programmer,AB,70,master,yes
0,male,student,A,41,master,no
49,male,salesman,A,51,primary,no
96,third,chef,AB,43,university,no
0,male,programmer,AB,83,junior high,no
62,male,teacher,O,91,primary,no
22,third,salesman,O,80,senior high,yes
19,female,neet,O,61,master,yes
12,female,singer,O,79,master,no
12,third,chef,A,44,junior high,no
24,female,teacher,O,35,doctor,yes
66,female,programmer,B,88,junior high,no
30,male,engineer,B,43,university,no
70,female,engineer,AB,63,university,no
36,third,scientest,A,60,master,yes
30,third,salesman,AB,89,junior high,no
91,male,student,A,69,doctor,no
72,third,chef,B,59,master,no
0,third,programmer,B,52,doctor,no
74,third,chef,AB,91,primary,no
92,male,engineer,B,94,primary,no
41,third,chef,O,82,university,yes
65,female,programmer,B,93,university,no
58,female,scientest,AB,56,doctor,no
67,female,student,O,48,master,no
4,male,teacher,B,99,doctor,no
72,female,neet,O,41,university,no
48,third,programmer,O,82,senior high,no
71,female,teacher,O,89,master,no
38,male,salesman,B,61,junior high,no
2,female,engineer,AB,92,senior high,no
2,male,neet,AB,55,junior high,no
13,female,teacher,A,80,primary,no
96,third,chef,A,51,senior high,no
52,third,student,AB,62,primary,no
47,third,scientest,B,38,junior high,no
74,third,chef,AB,65,junior high,no
34,female,programmer,AB,39,university,no
81,third,engineer,AB,51,university,no
94,male,chef,O,53,university,no
56,third,neet,A,38,primary,no
6,female,chef,O,55,primary,no
36,female,singer,O,53,primary,yes
46,third,programmer,B,54,university,no
80,third,programmer,AB,57,junior high,no
33,female,scientest,B,88,senior high,no
20,male,student,AB,67,primary,no
30,third,salesman,AB,91,master,no
39,male,student,AB,97,senior high,no
90,third,singer,AB,80,master,no
96,male,salesman,A,67,doctor,no
20,male,scientest,A,87,university,no
35,male,neet,A,81,senior high,no
97,third,teacher,B,47,junior high,no
29,third,salesman,B,68,master,no
59,third,programmer,A,38,junior high,no
9,male,chef,AB,84,master,no
99,male,programmer,AB,90,doctor,no
18,female,teacher,O,74,doctor,yes
50,female,chef,B,78,junior high,yes
4,male,chef,A,44,junior high,no
69,third,singer,AB,42,junior high,no
98,third,student,AB,52,primary,no
45,female,scientest,O,62,senior high,no
95,third,engineer,B,51,primary,no
93,third,scientest,O,64,junior high,no
87,male,student,A,85,junior high,no
7,third,neet,B,44,master,no
59,female,chef,A,59,doctor,no
2,female,chef,O,87,junior high,no
40,female,scientest,O,99,senior high,yes
79,male,salesman,A,69,junior high,no
34,third,programmer,O,85,master,yes
6,female,programmer,O,55,master,no
94,male,neet,B,43,doctor,no
49,female,chef,AB,43,master,yes
54,female,singer,A,48,senior high,no
97,female,student,O,95,doctor,no
38,male,singer,AB,68,doctor,no
27,female,programmer,O,90,junior high,yes
93,male,singer,O,61,primary,no
48,male,engineer,A,88,master,yes
4,female,salesman,AB,59,senior high,no
6,female,student,O,85,primary,no
92,third,teacher,AB,70,primary,no
21,male,scientest,A,80,primary,no
61,male,engineer,AB,95,doctor,no
32,male,student,AB,94,master,no
81,third,student,A,91,junior high,no
22,female,student,A,98,senior high,no
83,male,teacher,A,40,junior high,no
65,male,student,A,49,doctor,no
32,female,neet,AB,41,doctor,no
74,third,chef,B,86,doctor,no
3,female,programmer,O,38,university,no
45,female,singer,O,35,primary,no
46,male,chef,A,91,doctor,yes
36,third,chef,B,82,doctor,yes
31,female,teacher,AB,99,doctor,no
11,third,chef,O,92,master,no
54,female,teacher,B,99,master,no
41,male,salesman,AB,65,junior high,no
50,third,neet,B,71,primary,no
78,third,chef,A,95,primary,no
78,female,teacher,A,51,junior high,no
27,female,engineer,O,44,doctor,yes
86,female,teacher,AB,65,junior high,no
30,female,programmer,A,87,master,yes
29,third,student,B,59,primary,no
3,third,salesman,AB,88,master,no
91,female,programmer,O,77,doctor,no
44,female,engineer,B,44,doctor,yes
59,male,neet,O,70,university,no
32,female,neet,B,48,junior high,no
44,third,student,A,98,master,no
53,female,engineer,B,37,master,no
58,male,singer,B,69,doctor,no
82,male,student,O,97,doctor,no
33,third,scientest,B,51,university,no
67,third,teacher,B,55,university,no
60,male,chef,A,44,primary,no
74,male,teacher,B,61,university,no
61,female,singer,B,49,primary,no
12,third,salesman,O,44,primary,no
76,male,scientest,B,90,junior high,no
44,male,scientest,AB,70,university,no
70,male,student,B,36,primary,no
87,male,salesman,AB,79,master,no
1,third,neet,B,57,master,no
6,male,chef,B,43,primary,no
1,third,engineer,B,79,master,no
73,third,chef,O,49,master,no
55,male,scientest,O,71,junior high,no
31,female,neet,A,85,doctor,no
2,third,singer,A,87,senior high,no
47,female,scientest,O,88,doctor,yes
72,third,programmer,O,43,primary,no
65,third,scientest,B,48,university,no
58,female,engineer,AB,56,senior high,no
3,male,engineer,AB,94,senior high,no
95,female,chef,B,91,junior high,no
65,female,engineer,A,68,university,no
39,third,scientest,A,55,primary,no
45,third,teacher,B,47,master,no
28,female,chef,B,70,senior high,yes
30,male,programmer,A,47,primary,no
16,third,programmer,A,38,master,no
65,third,teacher,O,57,senior high,no
20,male,engineer,AB,63,junior high,no
90,male,salesman,AB,93,master,no
83,third,chef,AB,73,doctor,no
98,third,scientest,AB,75,senior high,no
44,female,teacher,AB,69,university,no
0,third,neet,A,61,junior high,no
44,female,engineer,O,40,university,no
54,male,salesman,B,78,junior high,no
12,female,chef,A,94,senior high,no
9,male,neet,AB,84,senior high,no
97,third,student,A,95,university,no
82,male,neet,O,77,doctor,no
60,male,engineer,O,79,junior high,no
31,male,salesman,A,87,primary,no
89,third,teacher,O,54,doctor,no
50,third,chef,A,56,junior high,yes
88,male,engineer,O,79,primary,no
97,third,engineer,B,41,university,no
54,female,scientest,O,56,university,no
68,male,programmer,B,58,senior high,no
35,third,salesman,A,92,master,no
62,third,salesman,AB,39,primary,no
30,third,engineer,B,68,junior high,no
93,female,student,B,64,master,no
1,female,student,B,43,junior high,no
55,female,singer,B,42,university,no
79,male,scientest,O,60,master,no
93,female,singer,A,84,master,no
59,third,chef,A,43,university,no
64,male,teacher,O,68,university,no
39,male,singer,O,91,doctor,yes
96,female,neet,A,80,university,no
18,third,scientest,B,87,university,no
74,male,scientest,AB,52,master,no
87,third,salesman,AB,43,primary,no
23,male,engineer,A,74,senior high,no
57,female,neet,O,60,junior high,no
37,third,student,O,76,senior high,yes
93,third,singer,AB,54,university,no
64,third,neet,AB,54,university,no
17,third,neet,AB,77,master,no
25,male,singer,A,74,primary,no
74,third,chef,B,57,senior high,no
19,male,singer,B,51,doctor,no
59,female,teacher,O,80,university,no
70,female,singer,B,88,master,no
27,female,chef,B,39,university,yes
72,female,scientest,A,52,university,no
72,male,singer,A,99,primary,no
51,male,engineer,O,52,university,no
46,female,student,B,97,junior high,no
12,male,salesman,B,99,senior high,no
45,female,engineer,O,94,senior high,no
74,female,salesman,O,52,master,no
46,male,neet,B,64,junior high,no
85,male,scientest,O,75,doctor,no
38,male,teacher,AB,88,junior high,no
9,male,engineer,B,72,doctor,no
47,male,teacher,A,75,junior high,no
11,third,student,AB,51,doctor,no
71,female,chef,AB,94,university,no
68,male,chef,A,42,university,no
30,male,salesman,AB,72,doctor,no
37,third,salesman,AB,38,doctor,no
39,female,neet,AB,47,doctor,no
61,male,engineer,O,86,master,no
50,female,singer,A,63,junior high,no
4,female,teacher,O,54,university,no
74,third,chef,B,88,senior high,no
60,third,neet,AB,78,university,no
24,female,salesman,O,94,university,yes
54,third,scientest,B,55,primary,no
58,male,salesman,AB,66,university,no
59,male,singer,O,42,doctor,no
82,male,scientest,O,98,primary,no
48,male,chef,O,56,primary,yes
57,third,chef,B,71,junior high,no
59,male,teacher,AB,97,primary,no
32,third,scientest,O,45,senior high,yes
5,female,scientest,O,76,senior high,no
4,male,singer,O,64,junior high,no
84,female,teacher,A,66,university,no
51,third,singer,AB,56,university,no
47,third,scientest,O,41,university,no
57,female,student,AB,62,doctor,no
74,female,programmer,B,66,primary,no
9,male,teacher,A,46,doctor,yes
46,female,programmer,AB,42,master,yes
32,male,singer,B,76,doctor,no
77,third,scientest,O,45,doctor,no
82,female,programmer,A,63,junior high,no
64,female,programmer,B,46,doctor,no
5,female,scientest,O,98,master,no
36,female,salesman,AB,57,junior high,no
85,third,programmer,O,80,master,no
59,male,singer,A,39,master,no
29,third,student,B,66,junior high,no
85,female,scientest,A,56,master,no
98,female,teacher,A,40,senior high,no
75,male,chef,B,81,primary,no
45,female,teacher,B,71,senior high,no
56,female,student,A,61,master,no
94,male,singer,A,56,university,no
80,male,engineer,B,72,doctor,no
23,female,chef,A,95,doctor,yes
74,male,programmer,A,39,primary,no
59,male,teacher,A,59,junior high,no
98,female,chef,A,52,university,no
62,female,engineer,A,76,primary,no
0,female,scientest,AB,74,junior high,no
68,female,salesman,O,79,junior high,no
29,male,engineer,A,53,master,yes
28,third,scientest,A,42,doctor,yes
57,female,programmer,A,69,junior high,no
89,male,chef,A,37,junior high,no
55,male,scientest,B,76,senior high,no
47,male,scientest,O,77,master,yes
17,male,programmer,B,69,university,no
61,male,student,O,99,junior high,no
80,male,scientest,A,51,senior high,no
61,female,student,AB,57,primary,no
28,male,teacher,O,56,senior high,yes
1,male,singer,O,80,master,no
45,female,engineer,B,94,primary,no
33,female,chef,B,47,master,yes
33,male,scientest,O,93,junior high,yes
68,female,engineer,AB,88,master,no
39,third,student,AB,54,junior high,no
45,female,singer,AB,73,master,no
4,female,singer,O,66,doctor,no
98,female,engineer,AB,92,senior high,no
42,third,neet,B,79,university,no
21,third,engineer,B,82,master,no
77,female,engineer,AB,87,junior high,no
60,third,salesman,AB,92,junior high,no
97,male,programmer,O,35,senior high,no
14,male,scientest,A,43,doctor,no
2,male,student,O,96,junior high,no
89,male,salesman,B,40,doctor,no
19,male,chef,A,98,university,yes
87,female,programmer,AB,70,university,no
28,male,singer,AB,89,junior high,no
5,third,singer,B,69,doctor,no
48,third,singer,B,51,junior high,no
63,third,student,AB,93,primary,no
55,female,chef,A,72,university,no
21,third,programmer,B,81,master,no
11,female,teacher,B,49,junior high,no
5,male,salesman,A,94,master,no
63,male,chef,O,63,senior high,no
41,female,student,O,65,university,no
58,female,salesman,AB,53,university,no
67,female,singer,O,82,doctor,no
70,female,engineer,O,38,doctor,no
78,female,student,AB,89,university,no
18,third,neet,B,42,senior high,no
70,third,scientest,A,76,university,no
18,third,neet,A,92,doctor,no
75,third,programmer,B,83,senior high,no
47,female,student,O,64,primary,no
45,third,singer,B,46,doctor,no
8,third,chef,B,38,university,no
65,male,engineer,B,79,junior high,no
56,female,teacher,B,42,master,no
36,male,teacher,O,38,junior high,yes
12,female,student,AB,71,doctor,no
42,female,neet,A,95,master,no
44,male,singer,B,36,doctor,no
48,female,salesman,B,47,junior high,no
73,third,teacher,O,95,senior high,no
13,male,engineer,AB,37,doctor,no
24,male,teacher,B,41,master,no
50,female,engineer,A,73,university,no
68,male,student,O,55,primary,no
25,male,neet,O,67,junior high,yes
80,male,student,B,39,primary,no
96,female,student,A,88,university,no
37,third,chef,AB,89,university,yes
63,third,teacher,O,39,doctor,no
49,third,engineer,AB,90,junior high,no
99,female,programmer,O,99,university,no
93,third,programmer,O,79,master,no
89,third,teacher,O,96,junior high,no
74,male,teacher,O,85,doctor,no
20,female,engineer,B,35,junior high,no
83,female,teacher,AB,45,master,no
71,female,neet,AB,61,doctor,no
79,male,teacher,O,80,senior high,no
19,male,singer,B,44,primary,no
5,third,programmer,O,96,doctor,no
5,third,neet,AB,40,university,no
78,female,engineer,O,45,master,no
56,female,salesman,A,95,primary,no
26,male,salesman,AB,86,junior high,no
89,third,scientest,AB,99,junior high,no
89,female,chef,A,90,master,no
29,female,salesman,B,71,university,no
90,female,chef,AB,38,master,no
48,male,teacher,B,68,master,no
90,male,teacher,AB,96,junior high,no
48,male,programmer,A,53,doctor,yes
86,male,student,O,49,primary,no
13,male,teacher,B,57,doctor,no
72,female,singer,A,67,senior high,no
3,male,engineer,B,36,primary,no
91,third,student,B,45,doctor,no
51,female,singer,A,99,university,no
42,third,chef,B,67,doctor,yes
66,male,programmer,AB,60,primary,no
32,male,teacher,B,81,primary,no
94,male,chef,AB,70,doctor,no
67,third,scientest,O,89,university,no
60,male,engineer,AB,93,doctor,no
88,female,engineer,A,66,master,no
29,female,chef,O,38,senior high,yes
87,third,scientest,B,47,doctor,no
22,third,teacher,AB,84,primary,no
13,female,teacher,A,75,university,no
45,female,student,B,40,junior high,no
96,third,student,AB,55,university,no
80,female,chef,B,46,primary,no
40,third,student,O,61,primary,yes
94,female,singer,AB,36,senior high,no
91,third,singer,A,77,university,no
39,female,teacher,B,61,primary,no
95,male,salesman,AB,96,primary,no
57,female,singer,B,41,junior high,no
3,female,salesman,AB,37,senior high,no
54,male,neet,AB,82,doctor,no
25,male,programmer,O,59,doctor,yes
47,male,singer,A,54,doctor,no
22,third,scientest,B,35,senior high,no
85,third,neet,AB,41,university,no
87,male,programmer,O,69,doctor,no
1,third,teacher,A,35,university,no
59,male,teacher,B,98,university,no
69,female,singer,B,97,primary,no
22,third,singer,A,64,junior high,no
71,third,scientest,B,53,primary,no
46,third,engineer,O,62,senior high,no
35,male,salesman,B,84,primary,no
20,female,singer,B,45,junior high,no
78,third,teacher,A,50,master,no
80,female,engineer,AB,73,junior high,no
18,third,salesman,AB,76,junior high,no
59,third,scientest,B,63,primary,no
8,third,scientest,B,93,university,no
88,male,neet,O,72,university,no
3,male,engineer,B,96,primary,no
2,female,teacher,A,70,primary,no
11,male,student,B,65,university,no
1,female,singer,A,74,senior high,no
49,male,chef,B,73,senior high,yes
86,male,teacher,O,60,doctor,no
93,male,neet,O,82,junior high,no
3,male,singer,A,40,junior high,no
22,third,engineer,AB,60,doctor,yes
13,female,singer,A,52,junior high,no
16,male,salesman,AB,58,doctor,no
29,female,teacher,AB,93,doctor,no
44,third,teacher,B,57,junior high,no
19,third,student,B,96,senior high,no
59,female,chef,AB,44,master,no
49,male,chef,A,44,university,yes
91,female,chef,A,59,master,no
8,third,engineer,A,39,university,no
71,female,engineer,O,66,junior high,no
90,female,neet,A,58,master,no
8,male,neet,AB,84,doctor,no
62,male,teacher,O,60,master,no
72,third,scientest,AB,73,primary,no
53,female,singer,O,95,senior high,no
13,third,programmer,AB,79,university,no
27,male,neet,A,76,junior high,no
11,third,student,B,79,master,no
23,third,salesman,O,41,doctor,yes
5,third,teacher,B,66,master,no
24,third,programmer,O,65,master,yes
14,male,neet,B,46,senior high,no
42,male,scientest,A,57,university,no
85,male,salesman,A,46,senior high,no
37,female,neet,O,48,master,yes
32,male,scientest,A,52,doctor,yes
74,third,scientest,B,87,primary,no
36,female,scientest,A,86,primary,no
97,male,student,O,96,university,no
1,male,singer,A,62,junior high,no
86,third,salesman,O,59,senior high,no
37,female,programmer,O,79,university,yes
67,male,engineer,B,92,junior high,no
39,female,chef,O,56,doctor,yes
31,female,student,O,98,master,yes
73,female,scientest,O,54,senior high,no
55,male,neet,O,94,master,no
68,third,scientest,B,46,doctor,no
26,male,neet,AB,57,senior high,no
49,female,singer,B,75,university,no
31,male,salesman,A,45,university,no
97,third,teacher,A,40,master,no
48,male,singer,A,65,master,no
94,third,neet,O,38,junior high,no
54,male,scientest,O,57,university,no
3,third,teacher,AB,89,primary,no
48,female,engineer,O,57,junior high,no
7,female,teacher,O,68,university,no
41,third,student,A,91,doctor,no
29,third,salesman,O,97,university,yes
31,female,student,B,56,primary,no
87,male,scientest,O,97,junior high,no
77,male,student,AB,36,master,no
42,female,salesman,B,41,doctor,no
39,male,scientest,O,83,senior high,yes
38,third,programmer,O,46,master,yes
36,female,engineer,B,58,university,no
31,female,engineer,O,77,doctor,yes
9,female,neet,B,78,senior high,no
64,female,salesman,O,41,primary,no
4,third,programmer,O,62,primary,no
90,female,scientest,A,79,doctor,no
62,female,programmer,A,37,junior high,no
67,third,neet,AB,37,primary,no
16,female,teacher,B,68,university,no
32,male,neet,O,91,university,yes
63,third,teacher,A,38,master,no
35,female,engineer,AB,94,master,yes
1,male,neet,A,60,primary,no
5,female,salesman,B,88,primary,no
3,male,teacher,O,42,doctor,no
1,male,teacher,A,44,primary,no
73,third,teacher,B,90,doctor,no
61,third,engineer,B,67,university,no
88,male,singer,A,71,senior high,no
36,male,student,A,41,primary,no
36,female,singer,A,74,primary,no
37,female,chef,AB,78,junior high,yes
69,female,teacher,B,84,university,no
95,male,engineer,O,93,primary,no
46,third,programmer,O,95,primary,no
63,third,teacher,O,76,primary,no
23,female,chef,B,59,junior high,yes
46,male,neet,AB,51,university,no
68,third,student,B,62,master,no
64,third,neet,O,39,senior high,no
84,male,engineer,AB,50,doctor,no
67,male,programmer,B,40,junior high,no
27,female,teacher,AB,79,university,no
87,male,programmer,A,90,master,no
71,third,singer,O,36,university,no
3,male,scientest,A,75,university,no
70,female,singer,B,43,junior high,no
45,male,singer,A,89,junior high,no
73,female,chef,B,80,doctor,no
4,male,scientest,B,88,university,no
35,male,neet,AB,77,master,no
5,female,neet,A,56,primary,no
80,female,neet,AB,84,primary,no
34,female,chef,AB,76,master,yes
24,male,teacher,A,97,university,no
49,female,salesman,B,56,primary,no
53,third,programmer,A,75,junior high,no
