Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
66,female,teacher,A,188,97,doctor,4700,no
33,male,singer,AB,161,77,doctor,660,no
84,third,salesman,B,188,94,doctor,2900,no
87,female,chef,AB,164,90,senior high,71,no
26,male,student,A,149,84,doctor,600,no
91,male,student,O,173,82,junior high,71,no
19,female,programmer,AB,156,37,primary,44,no
67,third,neet,B,177,71,primary,370,no
45,female,singer,B,172,88,doctor,750,no
54,male,chef,O,166,74,primary,99,no
2,third,teacher,A,166,56,junior high,1200,no
77,female,student,O,141,83,doctor,67,no
28,male,student,B,149,78,junior high,35,no
18,third,programmer,AB,140,64,university,9,no
12,female,chef,B,158,83,senior high,11,no
47,female,neet,A,162,89,master,4000,no
25,female,salesman,AB,189,91,junior high,700,no
82,female,singer,B,149,70,primary,780,no
14,male,programmer,A,156,49,master,60,no
31,third,chef,O,149,43,master,1,yes
94,male,teacher,O,143,89,senior high,150,no
69,female,student,AB,153,87,university,53,no
75,male,scientest,AB,169,85,senior high,5300,no
12,female,programmer,A,188,73,junior high,9600,no
1,male,salesman,A,178,89,master,34,no
20,female,teacher,B,171,86,primary,9,no
89,third,salesman,AB,140,88,university,62,no
58,female,singer,AB,173,36,master,300,no
48,third,student,B,151,59,senior high,9,no
26,female,singer,B,149,72,senior high,17,no
60,third,singer,O,166,49,senior high,3700,no
13,male,programmer,B,188,37,doctor,8200,no
61,third,engineer,A,177,47,master,18,no
65,male,student,A,197,60,senior high,10,no
73,third,programmer,AB,174,81,university,7100,no
14,female,chef,O,173,81,junior high,360,no
28,third,engineer,A,198,91,doctor,33,yes
53,female,chef,O,149,99,university,9600,no
7,male,chef,AB,180,50,university,8100,no
35,female,neet,O,194,58,primary,55,yes
4,third,scientest,O,197,51,senior high,58,no
7,female,neet,AB,140,74,doctor,8800,no
60,female,programmer,A,168,63,university,870,no
65,male,neet,O,143,71,university,5400,no
74,female,scientest,O,181,86,master,7400,no
27,male,programmer,A,179,59,university,9,no
17,third,teacher,AB,178,36,primary,5800,no
96,male,engineer,A,186,60,junior high,46,no
47,male,chef,B,187,94,doctor,580,yes
87,third,neet,AB,192,51,junior high,450,no
99,male,scientest,AB,195,52,university,21,no
15,male,engineer,B,148,80,primary,63,no
40,female,salesman,O,177,54,university,9100,yes
68,female,salesman,O,164,74,master,200,no
73,third,teacher,A,149,78,primary,76,no
3,third,salesman,A,183,88,junior high,70,no
24,female,scientest,AB,156,90,junior high,93,no
49,third,chef,O,176,68,senior high,4400,yes
52,third,scientest,A,146,50,primary,610,no
84,male,scientest,AB,164,90,senior high,500,no
26,third,programmer,O,145,47,university,310,yes
95,third,neet,O,169,37,master,5500,no
37,male,singer,AB,199,37,university,210,no
57,third,student,B,174,74,primary,620,no
6,female,teacher,A,159,63,primary,740,no
68,male,student,A,199,56,master,390,no
35,third,student,B,152,65,senior high,16,no
76,female,chef,A,146,87,primary,89,no
29,male,salesman,B,199,90,doctor,100,no
99,third,engineer,A,155,49,university,8600,no
86,male,student,A,161,74,primary,980,no
85,male,salesman,A,164,95,master,84,no
33,male,teacher,O,187,35,master,55,yes
69,third,engineer,B,143,89,junior high,100,no
12,male,salesman,AB,192,57,doctor,9900,no
42,third,chef,B,183,53,master,51,yes
8,female,neet,AB,153,71,master,25,no
2,third,teacher,A,176,72,doctor,20,no
55,third,scientest,AB,198,50,junior high,48,no
53,female,programmer,O,151,90,university,700,no
95,third,salesman,B,143,83,master,590,no
98,male,teacher,O,162,89,university,18,no
92,male,neet,A,181,50,doctor,5700,no
9,third,neet,A,167,46,master,20,no
81,female,programmer,AB,193,88,university,2600,no
59,male,singer,O,177,58,primary,9200,no
43,male,programmer,AB,163,64,master,370,yes
62,third,neet,B,192,38,junior high,87,no
25,female,chef,B,171,89,master,4300,yes
72,male,singer,AB,199,44,primary,350,no
96,female,singer,B,180,46,junior high,78,no
20,third,scientest,B,165,52,primary,4800,no
76,male,salesman,O,180,80,master,55,no
86,female,salesman,AB,178,44,primary,3300,no
63,third,neet,O,162,99,doctor,27,no
12,male,teacher,B,169,41,master,660,yes
69,female,singer,O,166,76,senior high,79,no
97,third,chef,O,164,65,primary,6300,no
70,male,chef,AB,196,50,senior high,28,no
15,female,chef,A,142,80,senior high,79,no
6,female,singer,AB,183,68,doctor,170,no
56,female,salesman,AB,146,88,university,10,no
40,female,engineer,O,179,89,junior high,690,yes
51,third,singer,B,183,58,junior high,56,no
46,third,neet,O,169,57,university,17,no
16,female,scientest,A,159,80,university,700,no
79,male,chef,O,159,92,senior high,41,no
93,male,neet,A,153,86,junior high,750,no
3,male,programmer,A,185,57,senior high,350,no
21,third,engineer,O,148,47,master,51,yes
96,female,programmer,B,188,97,junior high,12,no
4,third,neet,A,156,40,senior high,24,no
85,male,programmer,AB,178,47,junior high,21,no
76,third,engineer,O,169,66,doctor,58,no
68,female,student,AB,166,85,master,2900,no
34,third,salesman,B,143,42,university,31,no
13,male,singer,AB,199,89,primary,40,no
44,male,teacher,A,193,81,university,5800,no
78,male,singer,AB,193,87,university,29,no
55,female,neet,O,162,38,master,1100,no
69,male,programmer,O,158,42,primary,83,no
0,female,engineer,O,186,66,primary,62,no
48,third,programmer,B,185,68,doctor,380,yes
10,third,scientest,O,192,85,senior high,83,no
17,male,salesman,A,177,71,primary,7100,no
84,third,salesman,A,152,79,master,6800,no
78,third,singer,A,146,70,university,3000,no
57,third,engineer,A,160,84,university,200,no
98,female,engineer,O,141,70,senior high,55,no
66,male,salesman,O,166,64,master,900,no
92,third,neet,B,141,40,master,390,no
28,female,engineer,B,194,78,junior high,97,no
41,female,salesman,O,169,55,master,70,no
24,third,programmer,O,162,90,primary,130,yes
35,male,chef,AB,145,75,doctor,680,yes
47,third,teacher,O,169,97,junior high,72,no
51,third,teacher,AB,195,41,primary,780,no
14,third,chef,AB,162,89,junior high,5400,no
50,male,neet,O,156,41,junior high,3100,no
53,third,engineer,A,182,83,doctor,2400,no
45,third,chef,O,145,70,doctor,750,yes
31,male,student,AB,160,87,senior high,9,no
45,third,scientest,A,187,94,senior high,53,no
50,third,student,O,197,92,university,3700,no
14,third,salesman,O,184,81,primary,670,no
80,female,singer,B,169,65,master,5600,no
66,female,chef,B,180,42,doctor,3900,no
30,male,salesman,O,141,87,master,7,yes
45,male,teacher,B,168,63,university,220,no
59,third,neet,A,182,77,senior high,90,no
11,female,scientest,O,150,87,senior high,4700,no
78,male,chef,AB,191,53,doctor,560,no
71,third,programmer,A,158,48,master,83,no
81,third,engineer,A,172,55,primary,63,no
79,male,programmer,O,183,39,primary,530,no
60,male,programmer,AB,183,73,doctor,840,no
39,male,student,O,161,63,primary,980,yes
99,male,salesman,AB,194,89,university,6800,no
48,male,programmer,AB,143,44,master,9800,yes
63,male,engineer,AB,197,96,doctor,19,no
21,male,teacher,AB,153,95,doctor,300,no
45,female,engineer,A,151,56,primary,820,no
49,female,engineer,AB,178,73,master,790,yes
81,female,student,O,179,67,primary,8800,no
78,male,scientest,AB,143,64,doctor,9,no
62,third,student,O,198,43,primary,700,no
83,male,singer,AB,179,99,doctor,98,no
82,female,programmer,B,198,63,doctor,890,no
78,third,chef,O,162,64,senior high,37,no
46,female,student,A,162,44,senior high,9300,no
16,male,singer,B,150,78,doctor,900,no
74,female,engineer,B,189,96,doctor,710,no
27,female,neet,O,140,36,primary,40,yes
60,female,chef,AB,190,94,doctor,230,no
87,female,neet,A,174,67,university,4,no
37,third,teacher,O,181,80,university,89,yes
94,female,programmer,AB,196,68,senior high,65,no
31,male,programmer,B,192,35,primary,4,no
9,third,chef,AB,187,36,master,4600,no
3,female,neet,B,144,62,senior high,230,no
10,third,engineer,O,155,58,master,840,no
47,female,engineer,AB,171,59,master,7700,yes
72,third,student,B,158,70,junior high,72,no
87,female,programmer,AB,153,38,senior high,220,no
50,third,engineer,A,166,59,senior high,31,no
29,female,scientest,B,156,81,master,10000,yes
15,third,chef,A,172,53,junior high,6500,no
26,female,engineer,O,197,95,master,960,yes
13,male,singer,AB,163,89,junior high,4900,no
30,third,salesman,B,148,51,primary,2800,no
51,third,neet,B,192,78,master,4900,no
0,third,scientest,A,150,37,senior high,600,no
80,male,student,AB,140,87,university,98,no
49,male,salesman,B,146,72,master,1000,no
49,female,student,O,141,75,doctor,42,no
2,third,teacher,A,167,95,master,830,no
47,third,salesman,A,177,62,primary,61,no
74,third,chef,A,164,91,senior high,990,no
25,female,singer,O,165,63,doctor,160,yes
80,female,chef,O,184,75,primary,7200,no
65,male,programmer,A,147,77,doctor,95,no
68,third,student,A,192,88,primary,820,no
63,third,scientest,B,173,62,primary,130,no
84,third,salesman,A,183,35,junior high,430,no
65,male,programmer,O,143,66,senior high,610,no
38,female,engineer,A,155,86,senior high,500,no
58,female,neet,B,164,61,primary,39,no
89,female,chef,A,193,98,doctor,7900,no
80,third,teacher,O,180,72,senior high,55,no
74,third,student,B,150,44,primary,7000,no
21,female,singer,O,180,65,junior high,83,yes
67,third,student,A,154,82,doctor,1700,no
30,female,programmer,B,183,51,master,1000,yes
3,third,singer,B,149,72,master,24,no
42,male,chef,B,172,98,doctor,38,yes
34,female,chef,B,197,79,primary,34,yes
50,third,scientest,B,146,83,doctor,25,yes
56,third,chef,O,192,61,junior high,91,no
18,female,chef,AB,198,46,junior high,4000,yes
48,male,programmer,B,178,53,junior high,480,no
53,male,programmer,AB,151,92,university,89,no
73,male,teacher,AB,196,68,senior high,16,no
79,male,salesman,AB,168,66,senior high,640,no
78,third,engineer,O,195,37,doctor,12,no
26,male,singer,O,182,42,senior high,8,yes
89,female,programmer,B,169,90,doctor,17,no
70,male,neet,AB,163,78,primary,52,no
55,third,salesman,B,174,89,university,8500,no
0,male,teacher,O,161,37,junior high,4300,no
75,third,programmer,B,167,61,junior high,92,no
8,male,teacher,A,196,94,doctor,750,no
25,third,salesman,B,192,92,university,64,no
89,third,engineer,A,182,89,junior high,10,no
39,male,singer,O,166,44,doctor,650,yes
81,third,engineer,AB,163,64,master,6400,no
62,third,chef,O,170,93,master,100,no
66,female,programmer,A,181,80,junior high,180,no
83,female,teacher,O,198,92,senior high,92,no
95,male,engineer,O,142,92,master,270,no
47,third,chef,O,167,87,doctor,55,yes
83,third,teacher,O,178,59,university,94,no
33,third,scientest,A,169,52,junior high,9800,no
12,male,programmer,B,164,78,master,9900,no
74,third,engineer,AB,197,96,junior high,48,no
29,third,salesman,B,199,70,primary,1400,no
96,female,engineer,A,161,71,master,920,no
24,female,engineer,O,177,35,senior high,690,yes
95,female,programmer,A,163,74,primary,87,no
7,male,neet,AB,142,54,university,58,no
92,male,salesman,AB,143,72,senior high,3,no
62,third,teacher,O,182,57,senior high,6900,no
0,female,teacher,A,190,85,senior high,990,no
1,female,singer,A,156,39,junior high,980,no
92,third,salesman,A,188,68,doctor,4400,no
6,third,chef,AB,170,60,primary,290,no
19,third,teacher,B,155,52,junior high,910,no
71,male,neet,AB,194,95,primary,9200,no
5,male,neet,B,179,67,master,340,no
20,female,chef,AB,192,44,primary,2900,yes
46,male,singer,AB,168,74,university,900,no
66,female,student,AB,150,99,primary,180,no
30,female,programmer,B,147,50,senior high,6,no
41,female,engineer,O,171,65,senior high,6100,no
49,third,engineer,O,158,40,primary,39,no
20,male,student,A,158,85,senior high,13,no
88,male,chef,O,190,42,doctor,37,no
16,female,neet,A,155,49,primary,2500,no
26,third,chef,AB,165,63,doctor,24,yes
6,third,scientest,B,189,48,doctor,5,no
14,female,chef,A,149,91,senior high,73,no
87,third,salesman,A,182,52,university,45,no
54,third,teacher,B,154,50,junior high,550,no
0,female,teacher,B,195,67,primary,9200,no
19,male,chef,AB,166,95,doctor,130,yes
49,third,singer,AB,176,65,primary,500,no
44,male,salesman,B,193,76,junior high,1100,no
5,male,neet,A,158,47,doctor,100,no
60,female,singer,B,181,94,primary,880,no
88,female,programmer,A,164,68,master,7400,no
35,female,student,A,151,74,master,74,no
42,male,neet,A,154,42,master,210,no
50,third,neet,B,193,49,primary,420,no
88,male,neet,AB,167,52,junior high,51,no
74,female,salesman,A,186,99,primary,1400,no
41,male,singer,AB,144,60,university,5200,no
46,third,student,O,155,39,master,63,no
72,third,programmer,A,179,41,senior high,1200,no
26,third,teacher,B,164,60,university,5500,no
81,male,singer,O,140,83,junior high,6400,no
3,third,teacher,B,148,94,primary,490,no
31,male,neet,O,183,85,university,200,yes
9,male,neet,AB,149,84,senior high,5900,no
98,female,chef,AB,177,82,junior high,3700,no
47,female,neet,AB,183,92,senior high,19,no
86,third,teacher,O,165,84,master,5400,no
73,male,programmer,A,152,38,master,2,no
71,female,salesman,B,142,97,university,97,no
57,third,salesman,A,145,87,junior high,51,no
15,male,neet,AB,197,50,senior high,39,no
22,male,scientest,A,155,78,university,850,no
4,female,chef,AB,151,56,master,59,no
8,male,salesman,B,173,92,doctor,450,no
25,male,neet,AB,177,68,senior high,600,no
23,male,chef,AB,199,48,doctor,180,yes
69,third,scientest,AB,152,46,senior high,340,no
67,male,singer,O,196,42,primary,6500,no
82,female,student,A,194,39,doctor,300,no
44,female,student,O,163,55,master,5000,no
53,third,salesman,O,166,45,master,590,no
13,third,programmer,AB,193,72,master,70,no
14,third,singer,B,146,61,junior high,34,no
88,female,student,O,199,70,senior high,6400,no
99,male,singer,B,199,51,primary,510,no
97,male,programmer,B,190,65,master,92,no
94,female,programmer,B,159,65,master,880,no
13,female,salesman,A,169,50,junior high,640,no
28,third,neet,O,175,54,doctor,1800,yes
20,male,engineer,B,176,72,junior high,730,no
43,male,chef,AB,159,47,university,30,yes
11,third,salesman,B,150,66,senior high,7700,no
85,third,singer,O,189,35,primary,14,no
5,third,neet,B,190,89,master,60,no
10,female,programmer,AB,169,39,primary,6,yes
1,female,teacher,A,158,76,senior high,6900,no
61,male,scientest,B,166,59,senior high,5600,no
5,male,chef,A,146,54,primary,4600,no
46,third,salesman,AB,180,61,university,84,no
5,third,singer,O,183,53,master,200,no
7,male,scientest,O,175,66,master,480,no
64,male,neet,A,167,77,primary,27,no
48,male,student,A,193,55,master,43,no
8,third,salesman,AB,152,93,senior high,24,no
15,male,teacher,A,178,89,master,230,no
73,female,chef,AB,144,77,university,700,no
86,female,programmer,B,183,43,junior high,1500,no
94,male,scientest,A,153,98,senior high,270,no
69,female,salesman,AB,169,98,junior high,3200,no
40,male,neet,O,144,87,master,400,yes
58,male,scientest,A,197,74,university,100,no
73,male,chef,B,170,55,university,660,no
39,female,chef,B,153,90,senior high,870,yes
5,female,chef,B,141,93,primary,290,no
86,third,engineer,O,157,41,primary,900,no
91,female,engineer,A,166,86,junior high,78,no
72,third,teacher,A,142,97,master,92,no
7,third,student,O,189,56,primary,20,no
90,female,engineer,A,160,75,master,10000,no
8,male,student,AB,144,59,junior high,640,no
20,female,scientest,B,197,96,senior high,70,no
76,female,teacher,AB,182,85,senior high,3,no
63,third,chef,AB,142,68,senior high,7400,no
76,female,teacher,AB,198,68,junior high,99,no
61,third,engineer,AB,185,58,university,860,no
34,female,programmer,B,171,77,university,5800,no
82,female,salesman,B,172,96,junior high,77,no
65,female,programmer,O,163,37,primary,7000,no
12,third,neet,A,193,43,senior high,900,no
98,female,salesman,B,156,61,senior high,8400,no
58,third,singer,AB,160,63,university,85,no
4,third,salesman,O,172,62,junior high,2300,no
7,female,chef,O,185,69,doctor,390,no
9,female,programmer,AB,172,88,doctor,7000,no
74,female,engineer,B,199,39,doctor,87,no
54,third,scientest,A,173,92,junior high,9,no
29,male,salesman,AB,172,90,primary,600,no
51,male,salesman,B,157,50,junior high,51,no
45,third,student,O,180,35,senior high,3,no
49,third,teacher,B,169,76,senior high,200,no
37,female,student,B,182,63,master,380,no
64,male,teacher,A,164,75,master,52,no
72,female,student,O,196,36,junior high,7600,no
46,female,programmer,B,146,81,doctor,2100,yes
75,male,programmer,O,164,76,primary,500,no
7,female,engineer,AB,168,58,junior high,89,no
5,female,student,O,153,61,master,420,no
63,male,programmer,A,143,45,senior high,3400,no
57,male,neet,B,178,74,junior high,8800,no
50,female,teacher,B,174,84,master,6,no
61,male,neet,B,183,66,master,60,no
7,third,neet,O,189,53,master,730,no
59,male,teacher,AB,175,58,junior high,38,no
21,third,singer,O,142,44,doctor,620,yes
45,third,chef,O,181,65,doctor,230,yes
4,female,salesman,A,193,69,doctor,22,no
26,female,neet,O,163,66,doctor,800,yes
53,male,chef,B,166,47,primary,900,no
58,third,singer,B,154,89,master,430,no
13,third,programmer,O,140,43,master,8600,no
37,female,chef,A,184,35,senior high,35,yes
20,female,programmer,O,179,76,doctor,940,yes
82,male,neet,B,178,94,doctor,2100,no
21,female,teacher,AB,163,57,master,390,no
92,male,programmer,A,199,62,master,17,no
38,female,teacher,B,166,50,junior high,58,no
27,male,programmer,O,178,45,junior high,4800,yes
80,male,teacher,AB,177,57,university,56,no
23,male,scientest,AB,169,51,university,30,no
67,male,singer,AB,144,56,senior high,9200,no
20,third,programmer,B,174,42,master,94,no
10,male,neet,A,184,79,senior high,99,no
20,third,scientest,AB,197,64,senior high,92,no
